Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Moving_Average,RSI,MACD,Signal_Line,Histogram
2023-12-13 00:00:00-05:00,194.13890022421998,197.03471713546693,193.90007998207173,196.9949188232422,70404200,0.0,0.0,,,0.0,0.0,0.0
2023-12-14 00:00:00-05:00,197.0546379594379,198.64682869695653,195.2037050285768,197.14419555664062,66831600,0.0,0.0,,,0.011908115484800419,0.002381623096960084,0.009526492387840335
2023-12-15 00:00:00-05:00,196.5670132843794,197.4327670575499,196.0395983209077,196.60682678222656,128256700,0.0,0.0,,,-0.021764894165386295,-0.0024476803555091922,-0.019317213809877103
2023-12-18 00:00:00-05:00,195.13401948283078,195.6713953811102,193.44231035021684,194.93499755859375,55751900,0.0,0.0,,,-0.1812641429940527,-0.03821097288321789,-0.1430531701108348
2023-12-19 00:00:00-05:00,195.20369275359957,195.98983469805682,194.9350047944863,195.97988891601562,40714100,0.0,0.0,196.33216552734376,,-0.22080909697723428,-0.07473059770202117,-0.1460784992752131
2023-12-20 00:00:00-05:00,195.94008865557052,196.71628487042167,193.88018798828125,193.88018798828125,52242800,0.0,0.0,195.70921936035157,,-0.4167727777009418,-0.1431390337018053,-0.2736337439991365
2023-12-21 00:00:00-05:00,195.14397125694492,196.11918926884985,192.55664081053737,193.7308807373047,46482500,0.0,0.0,195.02655639648438,,-0.5774665785999673,-0.23000454268143772,-0.3474620359185296
2023-12-22 00:00:00-05:00,194.22845757962483,194.45734722393942,192.02924020237552,192.6561737060547,37122800,0.0,0.0,194.23642578125,,-0.7825170794770031,-0.3405070500405508,-0.4420100294364523
2023-12-26 00:00:00-05:00,192.66613899324835,192.94477275989206,191.8899427598264,192.10887145996094,28919300,0.0,0.0,193.67120056152345,,-0.9779110461832943,-0.46798784926909953,-0.5099231969141947
2023-12-27 00:00:00-05:00,191.55158790358445,192.5566585360189,190.15840400250286,192.20835876464844,48087700,0.0,0.0,192.91689453125,,-1.1119168927025385,-0.5967736579557874,-0.515143234746751
2023-12-28 00:00:00-05:00,193.19355905178492,193.7110282824159,192.2282866262087,192.63629150390625,34049900,0.0,0.0,192.668115234375,,-1.17009872610069,-0.711438671584768,-0.45866005451592207
2023-12-29 00:00:00-05:00,192.9547010641641,193.452263485871,190.7952819760843,191.5913848876953,42628800,0.0,0.0,192.24021606445314,,-1.2857026991319742,-0.8262914770942092,-0.45941122203776497
2024-01-02 00:00:00-05:00,186.23761848029775,187.52133810124718,182.9935167810597,184.7349853515625,82488700,0.0,0.0,190.65597839355468,,-1.9085729806100744,-1.0427477777973824,-0.865825202812692
2024-01-03 00:00:00-05:00,183.32190833232914,184.97381929292,182.53575116647167,183.3517608642578,58414500,0.0,0.0,188.90455627441406,,-2.4851693371017234,-1.3312320896582506,-1.1539372474434728
2024-01-04 00:00:00-05:00,181.26198308479132,182.19740286158623,179.99818547387906,181.02316284179688,71983600,0.0,0.0,186.66751708984376,8.86734041875954,-3.094354708371526,-1.6838566134009056,-1.4104980949706203
2024-01-05 00:00:00-05:00,181.10277101042314,181.8690061871609,179.29163655398915,180.2967071533203,62303300,0.0,0.0,184.19960021972656,7.864659140606463,-3.5943242740212327,-2.065950145524971,-1.5283741284962615
2024-01-08 00:00:00-05:00,181.20228054123743,184.6951784875532,180.6151605231867,184.65536499023438,59144500,0.0,0.0,182.81239624023436,24.906015820483333,-3.597378160129466,-2.3722357484458705,-1.2251424116835956
2024-01-09 00:00:00-05:00,183.02335798455337,184.24735728099782,181.83915700040632,184.23741149902344,42841800,0.0,0.0,182.71288146972657,26.29031134402598,-3.5921160626740516,-2.6162118112915067,-0.9759042513825449
2024-01-10 00:00:00-05:00,183.45127673118873,185.49127057687537,183.02336513916433,185.2823028564453,46792900,0.0,0.0,183.09898986816407,26.29031134402598,-3.4637043844440143,-2.7857103259220084,-0.6779940585220059
2024-01-11 00:00:00-05:00,185.630561384214,186.13808471707472,182.72479898016607,184.68519592285156,49128400,0.0,0.0,183.831396484375,28.166352291724493,-3.3712569915368533,-2.9028196590449773,-0.468437332491876
2024-01-12 00:00:00-05:00,185.1529124416028,185.82960518169298,184.2871587499394,185.0135955810547,40444700,0.0,0.0,184.77477416992187,29.475240780499576,-3.234210691122854,-2.9690978654605527,-0.26511282566230143
2024-01-16 00:00:00-05:00,181.2719521956393,183.36170533773222,180.04793765769844,182.7347869873047,65603000,0.0,0.0,184.39065856933593,27.893646014377453,-3.2717664325663236,-3.0296315788817068,-0.24213485368461685
2024-01-17 00:00:00-05:00,180.3862988523529,182.03819468263436,179.42102646331548,181.78941345214844,47317400,0.0,0.0,183.90105895996095,27.40745788802745,-3.3393197720280625,-3.091569217510978,-0.2477505545170846
2024-01-18 00:00:00-05:00,185.18277784532793,188.21791164443712,184.9240508532924,187.7104034423828,78005800,0.0,0.0,184.38667907714844,42.15282162788395,-2.881861565581602,-3.049627687125103,0.16776612154350135
2024-01-19 00:00:00-05:00,188.40700480824998,191.01422726569237,187.8994965603635,190.62612915039062,68741000,0.0,0.0,185.57486572265626,46.77315530142332,-2.258018907862777,-2.891305931272638,0.6332870234098613
2024-01-22 00:00:00-05:00,191.36250312836654,194.37773007418247,191.3226896328841,192.9447479248047,60133900,0.0,0.0,187.16109619140624,52.087157301826664,-1.5585598418009,-2.6247567133782903,1.0661968715773904
2024-01-23 00:00:00-05:00,194.06924615918857,194.79568302432682,192.8850451968675,194.22845458984375,42355600,0.0,0.0,189.45982971191407,67.67969428442824,-0.8903852858028074,-2.277882427863194,1.3874971420603868
2024-01-24 00:00:00-05:00,194.4672860626603,195.42261254918643,193.39254945946814,193.55177307128906,53631300,0.0,0.0,191.8123016357422,69.5088837524223,-0.410720153258211,-1.9044499729421975,1.4937298196839865
2024-01-25 00:00:00-05:00,194.26825745113464,195.31314148918335,192.16854359379062,193.22337341308594,54822100,0.0,0.0,192.9148956298828,75.26784670275669,-0.05643068991602718,-1.5348461163369636,1.4784154264209364
2024-01-26 00:00:00-05:00,193.32288994227028,193.81049135303678,191.00424744654802,191.48190307617188,44594000,0.0,0.0,193.08605041503907,72.23097335739305,0.08286889910155537,-1.2113031132492598,1.2941720123508151
2024-01-29 00:00:00-05:00,191.07393711733675,191.26301328826548,188.6557907655265,190.79530334472656,47145600,0.0,0.0,192.65616149902343,64.28907766421429,0.13629089027807595,-0.9417843125437927,1.0780752028218687
2024-01-30 00:00:00-05:00,190.00914701951908,190.86495502370778,186.55606247111587,187.12327575683594,55859400,0.0,0.0,191.23512573242186,55.83266822181459,-0.1163327235353222,-0.7766939947420987,0.6603612712067765
2024-01-31 00:00:00-05:00,186.12815142243116,186.18787167030365,183.45127824224116,183.5010223388672,55467800,0.0,0.0,189.2249755859375,46.73951173952291,-0.6018861668620445,-0.7417324291660878,0.1398462623040433
2024-02-01 00:00:00-05:00,183.09303209854838,186.03859323945602,182.9238626911125,185.94903564453125,64885400,0.0,0.0,187.77010803222657,52.166552532496844,-0.7801633169725903,-0.7494186067273884,-0.030744710245201978
2024-02-02 00:00:00-05:00,178.9831513103476,186.41673495449575,178.3761245608121,184.94395446777344,102518000,0.0,0.0,186.46251831054687,49.88332378926701,-0.9911258125900417,-0.7977600478999191,-0.19336576469012268
2024-02-05 00:00:00-05:00,187.23273981487074,188.3273832549743,184.9340037750539,186.76502990722656,69668800,0.0,0.0,185.65646362304688,56.857416132787634,-0.9998439628457447,-0.8381768308890842,-0.1616671319566605
2024-02-06 00:00:00-05:00,185.94904424082173,188.38709727213126,185.8594866417568,188.3771514892578,43490800,0.0,0.0,185.90723876953126,60.960286117861145,-0.8666778978089269,-0.8438770442730528,-0.022800853535874133
2024-02-07 00:00:00-05:00,189.71060210551596,190.118606941087,187.69049986083044,188.48660278320312,53439000,0.0,0.0,186.90435485839845,51.6009902604249,-0.7437376821198995,-0.8238491718424221,0.08011148972252258
2024-02-08 00:00:00-05:00,188.46670752859183,188.61597019246477,186.4366593779137,187.4019317626953,40962000,0.0,0.0,187.19493408203124,42.806397339639254,-0.7254678203856031,-0.8041729015510584,0.07870508116545527
2024-02-09 00:00:00-05:00,187.96985257532495,189.30503301755343,187.3222021069975,188.1691436767578,45155200,0.24,0.0,187.83997192382813,38.55252377468911,-0.6416842965900855,-0.7716751805588639,0.12999088396877834
2024-02-12 00:00:00-05:00,187.74067569026312,187.98977434952795,186.11654756664825,186.47525024414062,41781900,0.0,0.0,187.78201599121093,31.773421279563124,-0.7038546951176272,-0.7581110834706166,0.054256388352989404
2024-02-13 00:00:00-05:00,185.10024282819998,185.53865891732192,182.84838113476025,184.37286376953125,56529500,0.0,0.0,186.9811584472656,29.777377653855893,-0.9122543022505738,-0.7889397272266081,-0.1233145750239657
2024-02-14 00:00:00-05:00,184.6518638454696,184.8610982078661,181.78224238811126,183.48606872558594,54630500,0.0,0.0,185.98105163574218,29.062308059782993,-1.135875772287676,-0.8583269362388217,-0.2775488360488543
2024-02-15 00:00:00-05:00,182.88824837462906,183.82486181575325,180.69618309757163,183.19712829589844,65434500,0.0,0.0,185.1400909423828,30.998677836579475,-1.321182704487967,-0.9508980898886509,-0.37028461459931605
2024-02-16 00:00:00-05:00,182.75870865343296,184.18356093832674,181.015017979917,181.6527099609375,49701400,0.0,0.0,183.83680419921876,29.825103691267714,-1.5745114478384608,-1.0756207614786129,-0.4988906863598479
2024-02-20 00:00:00-05:00,181.13456200161647,181.7722539176,179.3510224128385,180.9053955078125,53665600,0.0,0.0,182.72283325195312,34.24547056553848,-1.8146600612787438,-1.223428621438639,-0.5912314398401048
2024-02-21 00:00:00-05:00,181.28405435734408,182.23062628266825,180.00867035619171,181.66268920898438,41529700,0.0,0.0,182.18079833984376,44.55104228384313,-1.9217199040654975,-1.3630868779640108,-0.5586330261014867
2024-02-22 00:00:00-05:00,182.81848586019305,184.29316088677606,181.8021742653834,183.7052764892578,52292200,0.0,0.0,182.22463989257812,43.18554871238768,-1.8207573208815688,-1.4546209665475225,-0.36613635433404634
2024-02-23 00:00:00-05:00,184.3429666556088,184.37285727847149,181.57299077597804,181.86195373535156,45119700,0.0,0.0,181.95760498046874,41.09324702126346,-1.8679519005119687,-1.537287153340412,-0.3306647471715567
2024-02-26 00:00:00-05:00,181.5829745492965,182.10108884357552,179.99869543060538,180.50686645507812,40867400,0.0,0.0,181.7284362792969,31.413782446065596,-1.991738640238367,-1.628177450720003,-0.3635611895183639
2024-02-27 00:00:00-05:00,180.4470750372319,183.25690001064538,178.9126187804792,181.9715576171875,54318900,0.0,0.0,181.94166870117186,30.80785868484888,-1.949183216662135,-1.6923786039084294,-0.2568046127537056
2024-02-28 00:00:00-05:00,181.85199678307725,182.45979817680953,179.48058766314844,180.76593017578125,48953900,0.0,0.0,181.76231689453124,28.293499486919018,-1.9898045671158968,-1.751863796549923,-0.23794077056597374
2024-02-29 00:00:00-05:00,180.61647239906964,181.91178855608587,178.88274013933005,180.0983428955078,136682600,0.0,0.0,181.04093017578126,28.97298655565845,-2.052209401742573,-1.811932917588453,-0.24027648415411984
2024-03-01 00:00:00-05:00,178.9026640457765,179.87912655443867,176.74048946042234,179.01226806640625,73488000,0.0,0.0,180.4709930419922,24.1126729941479,-2.164353524620708,-1.8824170389949042,-0.28193648562580376
2024-03-04 00:00:00-05:00,175.51490641269265,176.26220237846417,173.16341449891394,174.4687042236328,81510100,0.0,0.0,179.26336059570312,20.766636425038286,-2.590000269038512,-2.023933685003626,-0.5660665840348864
2024-03-05 00:00:00-05:00,170.14434479927544,171.4197287337638,169.00845550750375,169.50665283203125,95132400,0.0,0.0,176.77037963867187,18.22828549775052,-3.2898016724675188,-2.2771072824964045,-1.0126943899711143
2024-03-06 00:00:00-05:00,170.44326190896186,170.6226208472031,168.0718378391885,168.51025390625,68587700,0.0,0.0,174.31924438476562,18.143286802763654,-3.880073322538692,-2.597700490504862,-1.28237283203383
2024-03-07 00:00:00-05:00,168.5401544147667,170.1144598371159,167.8825454793763,168.3907012939453,71765100,0.0,0.0,171.97771606445312,18.274984960636104,-4.307856466766481,-2.9397316857571862,-1.3681247810092945
2024-03-08 00:00:00-05:00,168.39069767067738,173.0737495355564,168.33091642363513,170.1144561767578,76114600,0.0,0.0,170.19815368652343,25.46608758962101,-4.456414307441207,-3.2430682100939907,-1.2133460973472165
2024-03-11 00:00:00-04:00,172.31649942978052,173.75131021022753,171.42970876738985,172.12718200683594,60139500,0.0,0.0,169.72984924316407,32.287932965641076,-4.361461104346063,-3.4667467889444055,-0.8947143154016572
2024-03-12 00:00:00-04:00,172.52572483722957,173.40255698056936,170.39344092810595,172.60543823242188,59825400,0.0,0.0,170.3496063232422,31.516781298810002,-4.199212814930235,-3.613239994141572,-0.5859728207886628
2024-03-13 00:00:00-04:00,172.14711771653415,172.56560166885345,170.14435462584885,170.51303100585938,52488700,0.0,0.0,170.75016174316406,23.13308858215231,-4.19115660836232,-3.728823316985722,-0.46233329137659807
2024-03-14 00:00:00-04:00,172.28659461404473,173.68154097803347,171.42969464651588,172.3762664794922,72913500,0.0,0.0,171.54727478027343,30.697404063625967,-3.988448128301542,-3.7807482792488862,-0.2076998490526556
2024-03-15 00:00:00-04:00,170.55286572568298,171.9976348876953,169.67603359258842,171.9976348876953,121664700,0.0,0.0,171.92391052246094,31.96780946431238,-3.8143827722912818,-3.787475177857366,-0.026907594433915882
2024-03-18 00:00:00-04:00,174.93702524630143,177.06930930187292,172.89441306506424,173.09368896484375,75604200,0.0,0.0,172.1172119140625,30.888016429565326,-3.5471035182965522,-3.7394008459452035,0.19229732764865126
2024-03-19 00:00:00-04:00,173.71144297319321,175.9732631292534,172.40616838919217,175.44517517089844,55215200,0.0,0.0,172.6851593017578,39.084188929702634,-3.109690918036563,-3.6134588603634756,0.5037679423269128
2024-03-20 00:00:00-04:00,175.08647190626633,178.0258331298828,174.45873840154812,178.0258331298828,53423100,0.0,0.0,174.1877197265625,46.057596522474114,-2.525686212637055,-3.3959043308181918,0.8702181181811368
2024-03-21 00:00:00-04:00,176.41168117904223,176.8500972709565,170.22406352502733,170.7521514892578,106181300,0.0,0.0,173.86289672851564,37.28134992704811,-2.6195866317313516,-3.240640791000824,0.6210541592694723
2024-03-22 00:00:00-04:00,171.14074502028382,172.42610267352754,169.44687710249696,171.65887451171875,71106600,0.0,0.0,173.7951446533203,45.127848824010954,-2.590971315762971,-3.1107068959532533,0.5197355801902823
2024-03-25 00:00:00-04:00,169.9550500090239,171.32010587263267,168.83907761478048,170.23403930664062,54288300,0.0,0.0,173.22321472167968,51.437613543423346,-2.652687237665617,-3.019102964295726,0.3664157266301089
2024-03-26 00:00:00-04:00,169.38709229314748,170.80197088667242,168.96860836017046,169.09814453125,57388400,0.0,0.0,171.95380859375,51.15554094600318,-2.7614228025759076,-2.9675669319517626,0.20614412937585502
2024-03-27 00:00:00-04:00,169.79562681694486,172.97412838637234,169.4967053620682,172.68516540527344,60273300,0.0,0.0,170.88567504882812,57.42848968137749,-2.5290011634515963,-2.8798537782517295,0.3508526148001332
2024-03-28 00:00:00-04:00,171.13077090878156,171.60903605513778,169.89523614327186,170.8617401123047,65672700,0.0,0.0,170.9075927734375,51.288196903108776,-2.463542339491852,-2.796591490499754,0.3330491510079021
2024-04-01 00:00:00-04:00,170.5728137058907,170.6325949561908,168.86897205345468,169.4169921875,46240500,0.0,0.0,170.45921630859374,45.23475693678698,-2.4994329262372332,-2.73715977764725,0.2377268514100166
2024-04-02 00:00:00-04:00,168.47041766713258,168.72947481572177,167.62347609078947,168.2312774658203,49329500,0.0,0.0,170.05866394042968,42.49573956225475,-2.593655695060818,-2.7084589611299634,0.1148032660691456
2024-04-03 00:00:00-04:00,168.1814453345995,170.0646306043195,167.97221097339488,169.03834533691406,47691700,0.0,0.0,170.0467041015625,47.35332151372099,-2.573538140233495,-2.68147479695067,0.1079366567171749
2024-04-04 00:00:00-04:00,169.67605100414067,171.30017927084614,168.21136474609375,168.21136474609375,53704400,0.0,0.0,169.15194396972657,42.236301153614015,-2.5944184148902423,-2.6640635205385848,0.06964510564834248
2024-04-05 00:00:00-04:00,168.97855588471026,169.77567460225572,168.3408639514289,168.96859741210938,42055200,0.0,0.0,168.7733154296875,44.43222812407618,-2.5208055579745974,-2.6354119280257873,0.1146063700511899
2024-04-08 00:00:00-04:00,168.42059262733576,168.58997789957206,167.6334475147346,167.84268188476562,37425500,0.0,0.0,168.4584533691406,40.35853809964609,-2.524221161626798,-2.6131737747459898,0.08895261311919178
2024-04-09 00:00:00-04:00,168.09176931793073,169.46679875844995,167.74304032326918,169.0582733154297,42451200,0.0,0.0,168.6238525390625,37.7624409862273,-2.4011608946731258,-2.5707711987314172,0.16961030405829147
2024-04-10 00:00:00-04:00,168.19142141332685,168.48036917466098,166.50751200767976,167.1750946044922,49709300,0.0,0.0,168.25120239257814,28.638605117261577,-2.427607581041485,-2.542138475193431,0.11453089415194562
2024-04-11 00:00:00-04:00,167.73307888899373,174.8274194382653,167.55373514215378,174.40892028808594,91070300,0.0,0.0,169.49071350097657,57.21024242540942,-1.843605556216744,-2.402431891398094,0.55882633518135
2024-04-12 00:00:00-04:00,173.63173034934167,177.71695459263955,173.58192277868224,175.91348266601562,101593300,0.0,0.0,170.87969055175782,58.19581059250393,-1.2450222923030196,-2.170949971579079,0.9259276792760596
2024-04-15 00:00:00-04:00,174.72777001691693,175.993195505436,171.87808065130085,172.06739807128906,73531800,0.0,0.0,171.7246337890625,53.230332773933426,-1.068668679502025,-1.9504937131636684,0.8818250336616433
2024-04-16 00:00:00-04:00,171.1307833718662,173.13353117115574,167.6633342016507,168.7693328857422,73711200,0.0,0.0,171.666845703125,49.46166018213968,-1.1814148531688318,-1.7966779411647011,0.6152630879958694
2024-04-17 00:00:00-04:00,168.99849837401,170.0347421275801,167.39430236816406,167.39430236816406,50901200,0.0,0.0,171.71068725585937,40.661234840821216,-1.3659743769234467,-1.7105372283164504,0.3445628513930037
2024-04-18 00:00:00-04:00,167.4241802492927,168.0319815519269,165.94952052629202,166.437744140625,43122900,0.0,0.0,170.1164520263672,41.94481720107465,-1.5713122740628478,-1.68269223746573,0.11137996340288225
2024-04-19 00:00:00-04:00,165.610765092168,165.80006730864108,163.48843957599198,164.40512084960938,67772100,0.0,0.0,167.81477966308594,41.06568337629244,-1.8764294386369897,-1.721439677699982,-0.15498976093700767
2024-04-22 00:00:00-04:00,164.92325754431266,166.65697461863107,164.17596150778874,165.24209594726562,48116400,0.0,0.0,166.44971923828126,44.60430545020264,-2.0273302926796646,-1.7826178006959186,-0.244712491983746
2024-04-23 00:00:00-04:00,164.75386398167788,166.44773187185876,164.32540636965405,166.2982635498047,49537800,0.0,0.0,165.95550537109375,45.09803172218303,-2.038201292166576,-1.8337344989900501,-0.20446679317652605
2024-04-24 00:00:00-04:00,165.93957460997115,168.68963384433354,165.61077772251915,168.41064453125,48251800,0.0,0.0,166.15877380371094,50.34083340814618,-1.8549820676930153,-1.8379840127306433,-0.016998054962372056
2024-04-25 00:00:00-04:00,168.91879363485126,169.9949017439694,167.54376407257087,169.27749633789062,50558300,0.0,0.0,166.72672424316406,50.52634425264524,-1.6211442739979987,-1.7946160649841145,0.17347179098611587
2024-04-26 00:00:00-04:00,169.26751639469646,170.72224396978115,168.57002802452664,168.68960571289062,44838400,0.0,0.0,167.5836212158203,51.470058522652636,-1.4663607045902438,-1.7289649929053406,0.26260428831509675
2024-04-29 00:00:00-04:00,172.74492977704497,175.39534310552878,172.47591417733986,172.8744659423828,68169400,0.0,0.0,169.11009521484374,56.005013421948604,-0.994545858917121,-1.5820811661076968,0.5875353071905758
2024-04-30 00:00:00-04:00,172.70508045160457,174.35909916149876,169.38708455902474,169.7158966064453,65934800,0.0,0.0,169.7936218261719,53.84382412878337,-0.8655221421378201,-1.4387693613137216,0.5732472191759015
2024-05-01 00:00:00-04:00,168.96859497944865,172.0873148851987,168.5002883097745,168.68960571289062,50383100,0.0,0.0,169.8494140625,39.34669450544204,-0.8364410433819103,-1.3183036977273594,0.48186265434544917
2024-05-02 00:00:00-04:00,171.8880442050533,172.7947670308616,170.27388965643632,172.4061737060547,94214900,0.0,0.0,170.47514953613282,43.96434511483644,-0.507646256658262,-1.15617220951354,0.648525952855278
2024-05-03 00:00:00-04:00,185.97705638865938,186.32580059963428,182.00145144318,182.71885681152344,163224100,0.0,0.0,173.28099975585937,64.99296802578075,0.5784058183524223,-0.8092566039403477,1.38766242229277
2024-05-06 00:00:00-04:00,181.6925778578994,183.5358989126904,179.76952819965473,181.0548858642578,78569700,0.0,0.0,174.91708374023438,68.12701105794818,1.289971376275787,-0.3894110078971208,1.6793823841729076
2024-05-07 00:00:00-04:00,182.78860333233249,184.23337259597065,180.66629297548113,181.7423858642578,77305800,0.0,0.0,177.32238159179687,71.60863098794552,1.887608535602908,0.065992900802885,1.821615634800023
2024-05-08 00:00:00-04:00,182.19076551728074,182.40997355379537,180.79580390275353,182.08116149902344,45057100,0.0,0.0,180.00069274902344,74.00614714272133,2.361356405819407,0.5250656018061894,1.8362908040132178
2024-05-09 00:00:00-04:00,181.90182360877466,183.99425867082294,181.45344901084354,183.9045867919922,48983000,0.0,0.0,182.30037536621094,80.11694996820782,2.85107477302563,0.9902674360500775,1.8608073369755522
2024-05-10 00:00:00-04:00,184.48325715706596,184.67283136158454,181.7195112814573,182.63743591308594,50759500,0.25,0.0,182.28409118652343,76.51479242323528,3.101183112855324,1.4124505714111268,1.6887325414441972
2024-05-13 00:00:00-04:00,185.0220348889267,186.67829703001243,184.2038757983674,185.86013793945312,72044800,0.0,0.0,183.2451416015625,77.96981283890305,3.5188774653910286,1.8337359502071071,1.6851415151839215
2024-05-14 00:00:00-04:00,187.0873746193062,187.87560260141976,185.87012310151908,187.00755310058594,52393600,0.0,0.0,184.2981750488281,77.34465201036198,3.897561401566179,2.2465010404789214,1.6510603610872576
2024-05-15 00:00:00-04:00,187.48648604697289,190.2203008031565,186.9476945906926,189.2924041748047,70400000,0.0,0.0,185.74042358398438,78.25156507179321,4.33210176316166,2.663621185015469,1.6684805781461907
2024-05-16 00:00:00-04:00,190.04070957734746,190.66929452090585,189.23253763528552,189.41212463378906,52845200,0.0,0.0,186.84193115234376,79.64214762065447,4.632735282357345,3.0574440044838447,1.5752912778735002
2024-05-17 00:00:00-04:00,189.08285791419516,190.3799308889647,188.7535998742954,189.44204711914062,41282900,0.0,0.0,188.20285339355468,76.89582106130408,4.817866639164237,3.409528531419923,1.4083381077443136
2024-05-20 00:00:00-04:00,188.90328335886426,191.48744227389747,188.58399727816297,190.6094207763672,44361300,0.0,0.0,189.1527099609375,86.26296621157806,5.001131935368164,3.7278492122095717,1.2732827231585926
2024-05-21 00:00:00-04:00,190.65930352654095,192.295606563888,190.48968851208156,191.91647338867188,42309400,0.0,0.0,190.13449401855468,89.92364602304677,5.1919892056221215,4.020677210892082,1.1713119947300399
2024-05-22 00:00:00-04:00,191.83664908760778,192.38541249371693,189.84115686495446,190.4697265625,34648500,0.0,0.0,190.36995849609374,83.67641862987013,5.166943283583777,4.249930425430421,0.9170128581533561
2024-05-23 00:00:00-04:00,190.54955125962866,190.5695104450197,186.20936473753514,186.45880126953125,51005900,0.0,0.0,189.7792938232422,59.114021107555416,4.768478013219095,4.353639942988156,0.4148380702309389
2024-05-24 00:00:00-04:00,188.3944296603675,190.15045735054443,187.61617368042806,189.5518035888672,36294600,0.0,0.0,189.8012451171875,69.35819619131051,4.648683721305247,4.412648698651575,0.23603502265367204
2024-05-28 00:00:00-04:00,191.07834591388357,192.56499305086223,188.6737894364844,189.56178283691406,52280100,0.0,0.0,189.5917175292969,68.3821081751188,4.502647407298923,4.430648440381045,0.071998966917878
2024-05-29 00:00:00-04:00,189.18265440509,191.81670371975596,189.0828736970108,189.86111450195312,53068000,0.0,0.0,189.18064575195314,68.32336306325797,4.3607975800628935,4.4166782683174155,-0.05588068825452197
2024-05-30 00:00:00-04:00,190.33005195445256,191.74684967437963,190.2003553062749,190.85885620117188,49947900,0.0,0.0,189.2584716796875,67.04150715941104,4.279557907037145,4.389254196061361,-0.10969628902421658
2024-05-31 00:00:00-04:00,191.00850903182757,192.13596695656702,189.48195877103,191.81668090820312,75158300,0.0,0.0,190.33004760742188,72.84009115215134,4.243546368822507,4.360112630613591,-0.11656626179108365
2024-06-03 00:00:00-04:00,192.46522387732944,194.55052487571635,192.08609069758458,193.59268188476562,50080500,0.0,0.0,191.13822326660156,70.73302850484572,4.308647989504664,4.349819702391805,-0.04117171288714161
2024-06-04 00:00:00-04:00,194.20129645164835,194.87977170290745,192.59492465346364,193.91195678710938,47471400,0.0,0.0,192.0082580566406,69.37289942500439,4.336021354163336,4.3470600327461115,-0.011038678582775852
2024-06-05 00:00:00-04:00,194.95958593724887,196.45620511862302,194.43078171111515,195.42852783203125,54156800,0.0,0.0,193.12174072265626,67.99294845120963,4.429034400095816,4.363454906216052,0.06557949387976336
2024-06-06 00:00:00-04:00,195.24895132280378,196.05712328824086,193.73237287474004,194.0416717529297,41181800,0.0,0.0,193.7583038330078,62.6361900763664,4.340802148859922,4.358924354744826,-0.018122205884904652
2024-06-07 00:00:00-04:00,194.2112712938544,196.4961183769711,193.7024262662087,196.44622802734375,53103900,0.0,0.0,194.68421325683593,66.9238403954719,4.4140229408778,4.369944071971421,0.04407886890637869
2024-06-10 00:00:00-04:00,196.45620195884163,196.85530953542744,191.7169079607164,192.68472290039062,97262100,0.0,0.0,194.50262145996095,54.455853609153955,4.121024315483851,4.320160120673907,-0.19913580519005603
2024-06-11 00:00:00-04:00,193.21353266624035,206.6930926736998,193.1935887051364,206.68310546875,172373300,0.0,0.0,197.05685119628907,70.52135374697825,4.961183838756767,4.448364864290479,0.5128189744662883
2024-06-12 00:00:00-04:00,206.902617394007,219.7037025197263,206.43367547843766,212.58978271484375,198134300,0.0,0.0,200.48910217285157,77.35015580038534,6.034078700396776,4.765507631511738,1.2685710688850378
2024-06-13 00:00:00-04:00,214.25601418934664,216.2614784743462,211.12309188063193,213.75714111328125,97862700,0.0,0.0,204.43219604492188,86.30575161435651,6.8990240203559665,5.192210909280584,1.7068131110753821
